index,year,make,model,trim,body,transmission,vin,state,condition,odometer,color,interior,seller,mmr,selling_price,sale_date
2852,2009,toyota,Corolla,S,Sedan,automatic,1nxbu40e59z135329,ca,2.0,105473.0,red,black,exeter finance corp,7625.0,4400.0,Tue Dec 16 2014 13:00:00 GMT-0800 (PST)
2853,2009,mercedes-benz,SLK-Class,SLK350,Convertible,automatic,wdbwk58f29f192962,ca,35.0,97527.0,black,black,san diego sports cars,14200.0,14000.0,Wed Jan 07 2015 12:15:00 GMT-0800 (PST)
2854,2009,jaguar,XF,Premium Luxury,Sedan,automatic,sajwa06b99hr16630,ca,36.0,58637.0,red,tan,hoehn motors inc,18000.0,18600.0,Wed Dec 17 2014 12:30:00 GMT-0800 (PST)
2855,2009,chevrolet,Impala,SS,Sedan,automatic,2g1wd57c191152763,ca,19.0,101928.0,silver,black,jpmorgan chase bank n.a.,7300.0,5000.0,Thu Dec 18 2014 12:00:00 GMT-0800 (PST)
2856,2009,toyota,Corolla,Base,Sedan,automatic,jtdbl40e099074272,ca,29.4,100806.0,black,black,champion chrysler jeep dodge,6325.0,5700.0,Thu Dec 18 2014 12:00:00 GMT-0800 (PST)
2857,2009,infiniti,QX56,Base,SUV,automatic,5n3aa08dx9n904112,ca,39.0,73176.0,black,black,california auto wholesale,21800.0,23200.0,Wed Dec 17 2014 12:30:00 GMT-0800 (PST)
2858,2009,nissan,Titan,LE,Crew Cab,automatic,1n6aa07fx9n304896,ca,38.8,43819.0,black,gray,r & r auto group inc,19450.0,18700.0,Thu Dec 18 2014 12:00:00 GMT-0800 (PST)
2859,2009,mercedes-benz,S-Class,S550,Sedan,automatic,wddng71x39a258628,ca,34.0,69781.0,white,brown,high bid trading co inc,26300.0,30250.0,Wed Dec 17 2014 12:15:00 GMT-0800 (PST)
2860,2009,toyota,Corolla,LE,Sedan,automatic,1nxbu40ex9z145063,ca,24.0,67321.0,silver,gray,h & h japanese auto sales llc,7500.0,7250.0,Wed Dec 31 2014 12:15:00 GMT-0800 (PST)
2861,2009,honda,Pilot,Touring,SUV,automatic,5fnyf48879b049245,ca,26.6,101408.0,gray,tan,dublin honda,15600.0,15900.0,Wed Dec 17 2014 12:30:00 GMT-0800 (PST)
2862,2009,audi,A4,2.0T Premium,Sedan,automatic,waujf78k49n065092,ca,1.0,91671.0,silver,black,vw credit,10050.0,7800.0,Tue Dec 16 2014 12:00:00 GMT-0800 (PST)
2863,2009,mercedes-benz,E-Class,E350,Sedan,automatic,wdbuf56x19b431206,ca,38.0,145017.0,gray,black,high bid trading co inc,11700.0,9250.0,Wed Dec 17 2014 12:15:00 GMT-0800 (PST)
2864,2009,mitsubishi,Lancer,GTS,Sedan,manual,ja3au86w09u039923,ca,3.0,42211.0,black,black,prestige auto wholesale inc,8350.0,10800.0,Tue Dec 16 2014 12:30:00 GMT-0800 (PST)
2865,2009,ford,Edge,Sport,SUV,automatic,2fmdk30c49bb05543,ca,18.4,111399.0,red,black,bmw of monrovia,14150.0,9000.0,Thu Dec 18 2014 12:00:00 GMT-0800 (PST)
2866,2009,volkswagen,Jetta,SportWagen S PZEV,Wagon,automatic,3vwmz71k99m296790,ca,19.0,66069.0,gray,black,high bid trading co inc,7400.0,8500.0,Wed Dec 17 2014 12:15:00 GMT-0800 (PST)
2867,2009,mercedes-benz,E-Class,E350,Sedan,automatic,wdbuf56x69b431430,ca,33.0,95620.0,blue,beige,exeter finance corp,13300.0,12300.0,Thu Dec 18 2014 12:00:00 GMT-0800 (PST)
2868,2009,chevrolet,Malibu,LT1,Sedan,automatic,1g1zh57b59f210827,ca,27.0,127609.0,silver,gray,gm financial,4725.0,4500.0,Wed Dec 17 2014 12:30:00 GMT-0800 (PST)
2869,2009,mercedes-benz,M-Class,ML350 4MATIC,SUV,automatic,4jgbb86e49a529958,ca,23.0,59751.0,black,black,high bid trading co inc,19500.0,19000.0,Wed Dec 17 2014 12:15:00 GMT-0800 (PST)
2870,2009,chevrolet,HHR,LT,Wagon,automatic,3gnca53v99s605842,ca,38.0,139959.0,silver,gray,valley kia,3300.0,3600.0,Thu Dec 18 2014 12:00:00 GMT-0800 (PST)
2871,2009,chevrolet,Impala,LT,Sedan,automatic,2g1wt57n391263481,ca,41.0,110430.0,silver,black,santander consumer,5100.0,6000.0,Thu Dec 18 2014 12:00:00 GMT-0800 (PST)
2872,2009,nissan,Versa,1.8 SL,Sedan,automatic,3n1bc11e59l362120,ca,22.0,115429.0,blue,black,quality acceptance,3825.0,2000.0,Tue Dec 16 2014 13:00:00 GMT-0800 (PST)
2873,2009,toyota,Sienna,XLE 7-Passenger,Minivan,automatic,5tdzk22c59s225903,ca,35.8,93903.0,white,gray,apexcars net,10550.0,12000.0,Wed Dec 17 2014 12:30:00 GMT-0800 (PST)
2874,2009,lexus,ES 350,Base,Sedan,automatic,jthbj46g892284480,ca,40.2,67295.0,silver,brown,lexus of stevens creek,14550.0,16500.0,Wed Dec 17 2014 12:30:00 GMT-0800 (PST)
2875,2009,bmw,X5,xDrive30i,SUV,automatic,5uxfe43599l262846,ca,4.0,76020.0,black,black,motor city buick gmc,18750.0,16750.0,Tue Dec 16 2014 12:30:00 GMT-0800 (PST)
2876,2009,bmw,M3,Base,Coupe,automatic,wbswd93559p361571,ca,39.0,62568.0,black,black,high bid trading co inc,28300.0,30250.0,Thu Dec 18 2014 12:00:00 GMT-0800 (PST)
2877,2009,chevrolet,Suburban,1500 LTZ,SUV,automatic,1gnfk363x9r202772,ca,33.0,142899.0,black,black,auto prime,14950.0,12500.0,Tue Dec 16 2014 12:30:00 GMT-0800 (PST)
2878,2009,chrysler,Town and Country,LX,Minivan,automatic,2a8hr44e09r527179,ca,21.0,163365.0,red,gray,guard auto sales,4225.0,3400.0,Wed Dec 17 2014 12:30:00 GMT-0800 (PST)
2879,2009,toyota,Camry Hybrid,Base,Sedan,automatic,4t1bb46kx9u070870,ca,32.0,152263.0,silver,gray,lucky imports,6325.0,6300.0,Wed Feb 11 2015 04:30:00 GMT-0800 (PST)
2880,2009,dodge,Grand Caravan,SXT,Minivan,automatic,2d8hn54109r502483,ca,28.0,65049.0,blue,gray,california republic bank,8475.0,9400.0,Wed Dec 17 2014 12:30:00 GMT-0800 (PST)
2881,2009,kia,Spectra,EX,Sedan,automatic,knafe222795667652,ca,38.0,106090.0,gold,tan,santander consumer,3475.0,3700.0,Thu Dec 18 2014 12:00:00 GMT-0800 (PST)
2882,2009,toyota,Corolla,LE,Sedan,automatic,1nxbu40e39z084946,ca,29.0,129005.0,black,black,marios auto wholesale,6250.0,5400.0,Wed Dec 17 2014 12:30:00 GMT-0800 (PST)
2883,2009,bmw,3 Series,328i,Sedan,automatic,wbaph57599nm33822,ca,22.0,162746.0,black,black,financial services remarketing (lease),7200.0,6750.0,Tue Dec 16 2014 12:00:00 GMT-0800 (PST)
2884,2009,kia,Rondo,LX,Wagon,automatic,knafg528197272189,ca,35.0,49995.0,silver,gray,kia of cerritos,7225.0,6500.0,Tue Jan 20 2015 04:30:00 GMT-0800 (PST)
2885,2009,kia,Borrego,LX,SUV,automatic,kndjj741295012180,ca,35.0,68114.0,orange,gray,california republic bank,9675.0,9800.0,Wed Dec 17 2014 12:30:00 GMT-0800 (PST)
2886,2009,bmw,7 Series,750Li,Sedan,automatic,wbakb83529cy59916,ca,32.4,51562.0,white,black,bmw of monrovia,27600.0,25600.0,Thu Dec 18 2014 12:00:00 GMT-0800 (PST)
2887,2009,nissan,Maxima,3.5 S,Sedan,automatic,1n4aa51e59c852192,ca,28.0,51560.0,white,black,nissan motor acceptance corporation,12350.0,13400.0,Wed Dec 17 2014 12:30:00 GMT-0800 (PST)
2888,2009,toyota,Camry,SE,Sedan,automatic,4t1be46k19u830384,ca,2.0,134470.0,black,gray,jpmorgan chase bank n.a.,7275.0,7000.0,Thu Dec 18 2014 12:00:00 GMT-0800 (PST)
2889,2009,chrysler,Sebring,LX,Sedan,automatic,1c3lc46b09n536939,ca,19.0,71042.0,white,gray,us bank,5425.0,4000.0,Tue Dec 16 2014 12:30:00 GMT-0800 (PST)
2890,2009,dodge,Journey,SXT,SUV,automatic,3d4gg57v49t583913,ca,21.0,99436.0,black,black,veros credit,6500.0,4100.0,Thu Dec 18 2014 12:00:00 GMT-0800 (PST)
2891,2009,chrysler,Town and Country,LX,Minivan,automatic,2a8hr44e29r552102,ca,37.0,95305.0,white,gray,v/m auto broker,5875.0,5700.0,Tue Dec 16 2014 12:30:00 GMT-0800 (PST)
2892,2009,toyota,Corolla,LE,Sedan,automatic,jtdbl40e59j024658,ca,18.8,124338.0,gray,black,las torres auto sales inc,6325.0,6300.0,Wed Dec 17 2014 12:30:00 GMT-0800 (PST)
2893,2009,lexus,IS 250,Base,Sedan,automatic,jthck262592029988,ca,17.0,78315.0,red,gray,st claire cadillac/ st claire oldsmobile,15100.0,14900.0,Wed Dec 17 2014 12:30:00 GMT-0800 (PST)
2894,2009,toyota,Corolla,LE,Sedan,automatic,1nxbu40e29z011048,ca,36.0,83334.0,white,beige,san diego sports cars,6925.0,9100.0,Wed Dec 17 2014 12:15:00 GMT-0800 (PST)
2895,2009,honda,Civic,LX,Sedan,automatic,19xfa16599e043529,ca,19.0,71988.0,black,gray,jpmorgan chase bank n.a.,7400.0,7100.0,Thu Dec 18 2014 12:00:00 GMT-0800 (PST)
2896,2009,mercedes-benz,G-Class,G550,SUV,automatic,wdcyr37e19x180079,ca,5.0,43506.0,black,black,nova auto sales inc,64000.0,66500.0,Tue Jan 27 2015 04:30:00 GMT-0800 (PST)
2897,2009,chevrolet,Aveo,2LT,Sedan,automatic,kl1tg56e19b386283,ca,34.0,76092.0,red,gray,weseloh chevrolet,3700.0,3900.0,Wed Dec 17 2014 12:30:00 GMT-0800 (PST)
2898,2009,chevrolet,Equinox,LT,SUV,automatic,2cndl33f096226260,ca,3.0,104184.0,burgundy,gray,wells fargo dealer services,5750.0,4700.0,Tue Dec 16 2014 13:00:00 GMT-0800 (PST)
2899,2009,mini,Cooper,S,Convertible,automatic,wmwms33549ty07876,ca,42.6,29044.0,gray,gray,apexcars net,12700.0,13000.0,Wed Dec 17 2014 12:30:00 GMT-0800 (PST)
2900,2009,ford,Fusion,S,Sedan,automatic,3fahp06z49r159157,ca,19.0,94354.0,black,beige,jpmorgan chase bank n.a.,4750.0,3300.0,Thu Dec 18 2014 12:00:00 GMT-0800 (PST)
2901,2009,nissan,370Z,Base,Coupe,automatic,jn1az44e19m402478,ca,27.0,84969.0,silver,gray,walters auto sales/service inc,13650.0,13100.0,Tue Dec 23 2014 12:30:00 GMT-0800 (PST)
2902,2009,ford,F-150,XLT,SuperCrew,automatic,1ftpw12v79kc92985,ca,19.0,87659.0,black,gray,jpmorgan chase bank n.a.,13250.0,15000.0,Thu Dec 18 2014 12:00:00 GMT-0800 (PST)
2903,2009,nissan,Murano,LE,SUV,automatic,jn8az18w49w112484,ca,38.0,91971.0,silver,black,sullivan luxury cars llc,11600.0,12800.0,Wed Dec 17 2014 12:30:00 GMT-0800 (PST)
2904,2009,gmc,Acadia,SLT-2,SUV,automatic,1gker33d69j179121,ca,28.0,124516.0,gray,gray,infiniti of montclair,9750.0,10300.0,Thu Jan 08 2015 12:00:00 GMT-0800 (PST)
2905,2009,lincoln,MKS,Base,Sedan,automatic,1lnhm93rx9g606752,ca,37.0,90270.0,blue,tan,huntington beach ford,10550.0,10800.0,Wed Dec 17 2014 12:15:00 GMT-0800 (PST)
2906,2009,chevrolet,HHR,LT,Wagon,automatic,3gnca53vx9s602433,ca,34.0,92302.0,gray,tan,premium auto wholesale,5725.0,5600.0,Thu Jan 08 2015 04:00:00 GMT-0800 (PST)
2907,2009,jaguar,XF,Supercharged,Sedan,automatic,sajwa07c991r19169,ca,2.0,55314.0,gray,black,jaguar north america llc,18950.0,13000.0,Thu Dec 18 2014 12:30:00 GMT-0800 (PST)
2908,2009,lincoln,MKS,Base,Sedan,automatic,1lnhm94r59g627183,ca,34.0,54466.0,silver,black,ford motor credit company llc,14300.0,15000.0,Thu Dec 18 2014 12:00:00 GMT-0800 (PST)
2909,2009,kia,Rio,LX,Sedan,automatic,knade223696442665,ca,2.0,106229.0,red,black,lincoln financial services,3275.0,2700.0,Wed Dec 17 2014 12:30:00 GMT-0800 (PST)
2910,2009,mercedes-benz,CLK-Class,CLK550,Convertible,automatic,wdbtk72f19t105674,ca,43.0,59589.0,black,gray,mercedes-benz usa,18750.0,15000.0,Thu Dec 18 2014 12:00:00 GMT-0800 (PST)
2911,2009,chevrolet,Tahoe,LTZ,SUV,automatic,1gnfc33079r299954,ca,38.0,132335.0,white,beige,jpmorgan chase bank n.a.,14350.0,15500.0,Thu Dec 18 2014 12:00:00 GMT-0800 (PST)
2912,2009,volkswagen,Jetta,TDI Loyal Edition,Sedan,automatic,3vwcl71k69m002954,ca,26.0,67232.0,black,black,onemain rem/casey's car inc,10850.0,11100.0,Thu Dec 18 2014 12:00:00 GMT-0800 (PST)
2913,2009,chevrolet,Tahoe Hybrid,Base,SUV,automatic,1gnfc13569r102451,ca,24.0,112297.0,black,black,ecars,15200.0,16000.0,Tue Dec 30 2014 12:30:00 GMT-0800 (PST)
2914,2009,honda,Fit,Base,Hatchback,automatic,jhmge88259s047142,ca,31.0,44016.0,red,gray,toyota financial services,7425.0,8700.0,Tue Dec 23 2014 00:00:00 GMT-0800 (PST)
2915,2009,ford,Flex,Limited,Wagon,automatic,2fmdk53c49ba80599,ca,41.0,91190.0,gray,black,california auto exchange,10950.0,13250.0,Wed Dec 17 2014 12:30:00 GMT-0800 (PST)
2916,2009,subaru,Impreza,WRX,Hatchback,manual,jf1gh766x9g827008,ca,35.0,64423.0,blue,black,surf city nissan,15350.0,15000.0,Wed Dec 17 2014 12:30:00 GMT-0800 (PST)
2917,2009,kia,Spectra,EX,Sedan,automatic,knafe222795664881,ca,19.0,75430.0,black,beige,enterprise car sales/orange,4250.0,3500.0,Wed Dec 17 2014 12:30:00 GMT-0800 (PST)
2918,2009,mercedes-benz,C-Class,C300 Luxury,Sedan,automatic,wddgf54x69r080324,ca,42.0,58123.0,gray,black,prestige auto wholesale inc,14850.0,17100.0,Tue Dec 16 2014 12:30:00 GMT-0800 (PST)
2919,2009,toyota,Corolla,S,Sedan,automatic,1nxbu40e09z106823,ca,37.0,55475.0,red,gray,hoehn honda,8750.0,7600.0,Wed Dec 17 2014 12:30:00 GMT-0800 (PST)
2920,2009,toyota,RAV4,Base,SUV,automatic,jtmzf33v99d009171,ca,34.0,118067.0,gray,beige,exeter finance corp,9075.0,9100.0,Thu Dec 18 2014 12:00:00 GMT-0800 (PST)
2921,2009,toyota,Camry,Base,Sedan,automatic,4t1be46k99u293134,ca,27.0,173082.0,silver,gray,high line auto inc,5825.0,6250.0,Tue Dec 16 2014 12:30:00 GMT-0800 (PST)
2922,2009,mitsubishi,Lancer,GTS,Sedan,automatic,ja3au86w09u016089,ca,24.0,74656.0,white,black,exeter finance corp,7775.0,8300.0,Thu Dec 18 2014 12:00:00 GMT-0800 (PST)
2923,2009,dodge,Caliber,SXT,Wagon,automatic,1b3hb48a69d157055,ca,19.0,99593.0,blue,black,jpmorgan chase bank n.a.,4625.0,4800.0,Thu Dec 18 2014 12:00:00 GMT-0800 (PST)
2924,2009,bmw,X5,xDrive30i,SUV,automatic,5uxfe43579l274932,ca,28.0,80986.0,white,black,high bid trading co inc,18250.0,16500.0,Wed Dec 17 2014 12:15:00 GMT-0800 (PST)
2925,2009,ford,Econoline Cargo,E-150,Van,automatic,1ftne14l29da91649,ca,3.0,77473.0,white,gray,lease plan usa,12900.0,11750.0,Wed Jan 14 2015 04:30:00 GMT-0800 (PST)
2926,2009,ford,Econoline Wagon,E-350 Super Duty XL,Van,automatic,1fbne31l69da12052,ca,2.0,104102.0,white,gray,united auto rental,9550.0,10200.0,Thu Dec 18 2014 11:30:00 GMT-0800 (PST)
2927,2009,honda,Accord,LX,Sedan,automatic,1hgcp26379a032751,ca,44.0,39080.0,silver,gray,south bay hyundai,9800.0,12300.0,Tue Dec 16 2014 12:30:00 GMT-0800 (PST)
2928,2009,hyundai,Accent,GLS,Sedan,automatic,kmhcn46c99u371084,ca,33.0,65121.0,blue,beige,b & j car company,3500.0,5300.0,Wed Dec 17 2014 12:30:00 GMT-0800 (PST)
2929,2009,chrysler,PT Cruiser,Base,Wagon,automatic,3a8fy48919t513327,ca,29.6,102710.0,black,gray,bmw of monrovia,3050.0,2300.0,Thu Dec 18 2014 12:00:00 GMT-0800 (PST)
2930,2009,lexus,IS 250,Base,Sedan,automatic,jthbk262995089492,ca,25.0,91966.0,white,beige,high bid trading co inc,13000.0,13000.0,Wed Dec 17 2014 12:15:00 GMT-0800 (PST)
2931,2009,bmw,X5,xDrive48i,SUV,automatic,5uxfe83509l309074,ca,29.0,82850.0,black,brown,high bid trading co inc,19000.0,18750.0,Wed Dec 17 2014 12:15:00 GMT-0800 (PST)
2932,2009,honda,Accord,EX-L V-6,Sedan,automatic,1hgcp36859a037335,ca,28.0,74029.0,green,black,volkswagen of murrieta,11000.0,12000.0,Tue Dec 16 2014 12:30:00 GMT-0800 (PST)
2933,2009,hyundai,Sonata,SE V6,Sedan,automatic,5npeu46f29h489739,ca,38.8,75030.0,white,black,toyota chula vista dba scion,7625.0,9400.0,Wed Dec 17 2014 12:30:00 GMT-0800 (PST)
2934,2009,bmw,7 Series,750Li,Sedan,automatic,wbakb83559cy61434,ca,36.0,63409.0,white,beige,mercedes benz of laguna niguel,27500.0,27500.0,Wed Dec 17 2014 12:30:00 GMT-0800 (PST)
2935,2009,dodge,Challenger,R/T,Coupe,manual,2b3lj54t79h621273,ca,44.0,68356.0,white,black,bob baker jeep,17200.0,18500.0,Wed Dec 17 2014 12:15:00 GMT-0800 (PST)
2936,2009,subaru,Impreza,WRX,Hatchback,manual,jf1gh76629g820313,ca,28.0,106044.0,blue,black,jpmorgan chase bank n.a.,11700.0,12500.0,Thu Dec 18 2014 12:00:00 GMT-0800 (PST)
2937,2009,chevrolet,Avalanche,LTZ,Crew Cab,automatic,3gnec32049g168235,ca,32.0,78653.0,black,tan,coast sports cars inc,20100.0,24500.0,Wed Dec 17 2014 12:15:00 GMT-0800 (PST)
2938,2009,honda,Odyssey,EX-L,Minivan,automatic,5fnrl38609b408666,ca,24.0,87540.0,blue,gray,high bid trading co inc,11200.0,12500.0,Wed Dec 17 2014 12:15:00 GMT-0800 (PST)
2939,2009,mercedes-benz,CLS-Class,CLS550,Sedan,automatic,wdddj72x79a141839,ca,37.0,67439.0,silver,black,mossy ford,21800.0,24000.0,Wed Dec 17 2014 12:30:00 GMT-0800 (PST)
2940,2009,bmw,3 Series,328i,Sedan,automatic,wbaph53549a437399,ca,33.0,91084.0,white,beige,consolidated asset recovery systems  inc.,10750.0,11600.0,Wed Dec 17 2014 12:30:00 GMT-0800 (PST)
2941,2009,kia,Optima,LX,Sedan,automatic,knage228495314648,ca,29.0,77200.0,burgundy,beige,remarketing by ge/schools first fcu,6075.0,6000.0,Tue Dec 16 2014 12:00:00 GMT-0800 (PST)
2942,2009,honda,Civic,LX,Sedan,automatic,2hgfa16579h341583,ca,3.0,1.0,silver,gray,ahfc/honda lease trust/hvt  inc.,9325.0,1000.0,Tue Jun 30 2015 10:00:00 GMT-0700 (PDT)
2943,2009,ford,Focus,SE,Sedan,automatic,1fahp35n09w247166,ca,2.0,97159.0,silver,black,reliable credit association / milwaukee,5025.0,3300.0,Wed Dec 17 2014 11:00:00 GMT-0800 (PST)
2944,2009,toyota,Corolla,LE,Sedan,automatic,jtdbl40e899023540,ca,23.0,108512.0,silver,gray,first credit finance,6550.0,6100.0,Wed Dec 17 2014 12:30:00 GMT-0800 (PST)
2945,2009,hyundai,Sonata,GLS,Sedan,automatic,5npet46c79h413393,ca,31.0,93344.0,gray,beige,lincoln financial services,5675.0,5900.0,Wed Dec 17 2014 12:30:00 GMT-0800 (PST)
2946,2009,mercedes-benz,GL-Class,GL320 BlueTEC,SUV,automatic,4jgbf25e49a530322,ca,33.8,66570.0,white,black,south county lexus at mission viejo,25900.0,25250.0,Wed Dec 17 2014 12:30:00 GMT-0800 (PST)
2947,2009,nissan,Murano,S,SUV,automatic,jn8az18w79w115119,ca,25.0,119943.0,gray,black,gm financial,8275.0,8500.0,Wed Dec 17 2014 12:30:00 GMT-0800 (PST)
2948,2009,volkswagen,Jetta,S PZEV,Sedan,automatic,3vwjz71k59m149739,ca,35.0,53435.0,white,black,california auto exchange,7075.0,8900.0,Wed Dec 17 2014 12:30:00 GMT-0800 (PST)
2949,2009,cadillac,STS,V8,Sedan,automatic,1g6dz67a190107602,ca,2.0,103052.0,white,black,san diego sports cars,9175.0,9000.0,Wed Dec 17 2014 12:15:00 GMT-0800 (PST)
2950,2009,chrysler,Town and Country,Touring,Minivan,automatic,2a8hr54199r567599,ca,28.0,89624.0,green,gray,gm financial,8025.0,7000.0,Wed Dec 17 2014 12:30:00 GMT-0800 (PST)
2951,2009,honda,Fit,Sport,Hatchback,automatic,jhmge88429s015413,ca,4.0,124009.0,black,black,ahfc/honda lease trust/hvt  inc.,6475.0,5800.0,Thu Dec 18 2014 12:00:00 GMT-0800 (PST)
2952,2009,kia,Spectra,EX,Sedan,automatic,knafe222895621487,ca,3.0,114879.0,silver,gray,remarketing by ge/southern california financial,3150.0,4200.0,Tue Dec 16 2014 12:00:00 GMT-0800 (PST)
2953,2009,toyota,Corolla,LE,Sedan,automatic,jtdbl40e799055931,ca,29.0,125068.0,black,gray,honda world,6075.0,5300.0,Wed Jan 07 2015 04:30:00 GMT-0800 (PST)
2954,2009,toyota,Corolla,S,Sedan,automatic,1nxbu40e49z005445,ca,20.2,169387.0,white,black,all american leasing inc,6500.0,6000.0,Wed Dec 17 2014 12:30:00 GMT-0800 (PST)
2955,2009,mercedes-benz,M-Class,ML350 4MATIC,SUV,automatic,4jgbb86e49a478395,ca,34.0,71559.0,black,black,mercedes benz of laguna niguel,18550.0,18300.0,Wed Dec 17 2014 12:30:00 GMT-0800 (PST)
2956,2009,volkswagen,Jetta,S PZEV,Sedan,automatic,3vwjz71k79m060738,ca,22.0,64829.0,black,black,a l financial corporation,6525.0,5400.0,Wed Dec 17 2014 12:30:00 GMT-0800 (PST)
2957,2009,bmw,X5,xDrive30i,SUV,automatic,5uxfe43539l266455,ca,28.8,83374.0,brown,tan,bassett auto sales,18000.0,15500.0,Wed Dec 17 2014 12:30:00 GMT-0800 (PST)
2958,2009,nissan,Altima,2.5 S,Coupe,automatic,1n4al24e19c102230,ca,42.0,75697.0,gray,black,acura of riverside,8800.0,10300.0,Tue Dec 16 2014 12:30:00 GMT-0800 (PST)
2959,2009,mini,Cooper,Base,Hatchback,automatic,wmwmf33589tw71059,ca,39.0,60249.0,white,gray,trade in solutions,8025.0,8400.0,Wed Dec 17 2014 12:30:00 GMT-0800 (PST)
2960,2009,toyota,Prius,Touring,Hatchback,automatic,jtdkb20u893475134,ca,35.0,82294.0,gray,gray,aaero sweet company,9025.0,11000.0,Thu Dec 18 2014 11:30:00 GMT-0800 (PST)
2961,2009,mini,Cooper,Base,Hatchback,automatic,wmwmf33509tt69779,ca,41.0,65531.0,silver,black,american road leasing inc,7750.0,8000.0,Wed Dec 17 2014 12:15:00 GMT-0800 (PST)
2962,2008,chevrolet,Express Cargo,2500,Van,automatic,1gcgg25k981222025,ca,3.0,87068.0,black,gray,tradewinds remarketing,10250.0,11400.0,Tue Dec 30 2014 12:30:00 GMT-0800 (PST)
2963,2008,honda,Ridgeline,RT,Crew Cab,automatic,2hjyk16278h515642,ca,33.0,117101.0,silver,black,onemain rem/m&m auto traders,8325.0,9200.0,Wed Dec 17 2014 12:30:00 GMT-0800 (PST)
2964,2008,bmw,X3,3.0si,SUV,automatic,wbxpc93488wj05650,ca,31.8,102221.0,gray,black,honda of serramonte,10500.0,8800.0,Wed Dec 17 2014 12:30:00 GMT-0800 (PST)
2965,2008,ford,F-450 Super Duty,Lariat,Crew Cab,automatic,1ftxw43r18ec20423,ca,35.0,75558.0,gray,beige,skyhigh remarketing inc,24900.0,29000.0,Wed Dec 17 2014 12:15:00 GMT-0800 (PST)
2966,2008,bmw,3 Series,328i,Sedan,automatic,wbavc53588fz86739,ca,27.0,91100.0,black,black,gm financial,9525.0,9500.0,Wed Dec 17 2014 12:30:00 GMT-0800 (PST)
2967,2008,chevrolet,Impala,LS,Sedan,automatic,2g1wb58n089178034,ca,37.0,110202.0,blue,beige,veros credit,4450.0,5500.0,Thu Dec 18 2014 12:00:00 GMT-0800 (PST)
2968,2008,dodge,Magnum,Base,Wagon,automatic,2d4fv47t48h147712,ca,26.0,138985.0,red,gray,jpmorgan chase bank n.a.,3950.0,2900.0,Thu Dec 18 2014 12:00:00 GMT-0800 (PST)
2969,2008,honda,Accord,EX-L V-6,Sedan,automatic,1hgcp36848a014725,ca,43.0,76120.0,gray,gray,aaero sweet company,9500.0,12500.0,Thu Dec 18 2014 11:30:00 GMT-0800 (PST)
2970,2008,ford,F-150,XLT,SuperCab,automatic,1ftrx14w58fb45888,ca,35.0,107182.0,white,gray,high bid trading co inc,10750.0,11000.0,Wed Dec 17 2014 12:15:00 GMT-0800 (PST)
2971,2008,dodge,Durango,SXT,SUV,automatic,1d8hd38k18f114274,ca,41.0,135722.0,black,gray,nissan of duarte,3950.0,4500.0,Wed Dec 17 2014 12:30:00 GMT-0800 (PST)
2972,2008,ford,Edge,Limited,SUV,automatic,2fmdk39c78ba13991,ca,34.0,84486.0,red,beige,exeter finance corp,10650.0,9100.0,Thu Dec 18 2014 12:00:00 GMT-0800 (PST)
2973,2008,ford,F-250 Super Duty,XL,SuperCab,automatic,1ftsx21568ed76873,ca,24.0,102437.0,white,beige,remarketing by ge/ge capital solutions,8000.0,7500.0,Tue Dec 30 2014 12:30:00 GMT-0800 (PST)
2974,2008,chevrolet,Impala,LS,Sedan,automatic,2g1wt58k081233552,ca,27.0,97504.0,silver,gray,felix chevrolet & cadillac,5425.0,5100.0,Wed Dec 31 2014 12:15:00 GMT-0800 (PST)
2975,2008,bmw,3 Series,335i,Coupe,automatic,wbawb73558p039039,ca,22.0,112268.0,silver,gray,high bid trading co inc,11050.0,10250.0,Wed Dec 17 2014 12:15:00 GMT-0800 (PST)
2976,2008,audi,A4,2.0T,Sedan,automatic,wauaf78e68a115667,ca,29.0,103496.0,gray,black,ecars,6875.0,7300.0,Tue Dec 16 2014 12:30:00 GMT-0800 (PST)
2977,2009,volvo,S40,2.4i,Sedan,automatic,yv1ms390292432522,ca,28.0,90257.0,gray,black,remarketing by ge/nextgear capital,6800.0,3500.0,Wed Jan 07 2015 13:30:00 GMT-0800 (PST)
2978,2008,dodge,Charger,Base,Sedan,automatic,2b3ka43r08h198143,ca,39.0,113097.0,white,black,century dealer services corp,6200.0,8600.0,Wed Dec 17 2014 12:30:00 GMT-0800 (PST)
2979,2008,chrysler,Sebring,LX,Convertible,automatic,1c3lc45k68n271346,ca,26.0,81907.0,white,gray,wells fargo dealer services,3975.0,4500.0,Thu Dec 18 2014 12:00:00 GMT-0800 (PST)
2980,2008,chevrolet,Malibu Classic,LS Fleet,Sedan,automatic,1g1zs58f78f115056,ca,19.0,90909.0,gray,gray,kia of cerritos,4600.0,2900.0,Tue Jan 06 2015 12:30:00 GMT-0800 (PST)
2981,2008,audi,Q7,3.6 quattro,SUV,automatic,wa1ay94l88d040668,ca,25.0,101633.0,gray,black,santander consumer,12600.0,12300.0,Thu Dec 18 2014 12:00:00 GMT-0800 (PST)
2982,2008,dodge,Magnum,Base,Wagon,automatic,2d4fv47t28h207065,ca,32.0,98721.0,black,black,kia of cerritos,5600.0,5300.0,Tue Dec 16 2014 12:30:00 GMT-0800 (PST)
